"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Relative Humidity Avg. (%)","Relative Humidity Avg. Source Flag","Relative Humidity Avg. Record Completeness (%)","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)"
"Cop Upper","07-June-2019","1.6","ACTUAL","100.0","6.6","ACTUAL","100.0","3.3","AGGREGATED","100.0","90.5","AGGREGATED","100.0","15.9","AGGREGATED","100.0"
"Cop Upper","08-June-2019","1.9","ACTUAL","100.0","15.3","ACTUAL","100.0","7.1","AGGREGATED","100.0","69.8","AGGREGATED","100.0","8.8","AGGREGATED","100.0"
"Cop Upper","09-June-2019","1.5","ACTUAL","100.0","19.0","ACTUAL","100.0","10.4","AGGREGATED","100.0","60.5","AGGREGATED","100.0","9.4","AGGREGATED","100.0"
"Cop Upper","10-June-2019","4.9","ACTUAL","100.0","19.1","ACTUAL","100.0","12.3","AGGREGATED","100.0","57.8","AGGREGATED","100.0","7.1","AGGREGATED","100.0"
"Cop Upper","11-June-2019","7.3","ACTUAL","100.0","21.2","ACTUAL","100.0","14.1","AGGREGATED","100.0","59.0","AGGREGATED","100.0","6.4","AGGREGATED","100.0"
"Cop Upper","12-June-2019","10.3","ACTUAL","100.0","24.6","ACTUAL","100.0","18.2","AGGREGATED","100.0","46.2","AGGREGATED","100.0","7.5","AGGREGATED","100.0"
"Cop Upper","13-June-2019","10.9","ACTUAL","100.0","27.4","ACTUAL","100.0","18.1","AGGREGATED","100.0","56.0","AGGREGATED","100.0","9.4","AGGREGATED","100.0"
"Cop Upper","14-June-2019","10.6","ACTUAL","100.0","18.1","ACTUAL","100.0","13.1","AGGREGATED","100.0","75.3","AGGREGATED","100.0","12.0","AGGREGATED","100.0"
"Cop Upper","15-June-2019","9.8","ACTUAL","100.0","20.1","ACTUAL","100.0","14.0","AGGREGATED","100.0","63.0","AGGREGATED","100.0","9.7","AGGREGATED","100.0"
"Cop Upper","16-June-2019","8.1","ACTUAL","100.0","20.9","ACTUAL","100.0","15.0","AGGREGATED","100.0","61.2","AGGREGATED","100.0","8.6","AGGREGATED","100.0"
"Cop Upper","17-June-2019","7.4","ACTUAL","100.0","24.6","ACTUAL","100.0","16.0","AGGREGATED","100.0","61.5","AGGREGATED","100.0","6.0","AGGREGATED","100.0"
"Cop Upper","18-June-2019","10.2","ACTUAL","100.0","21.1","ACTUAL","100.0","15.8","AGGREGATED","100.0","66.8","AGGREGATED","100.0","8.3","AGGREGATED","100.0"
"Cop Upper","19-June-2019","5.1","ACTUAL","95.8","14.7","ACTUAL","95.8","9.1","AGGREGATED","95.8","78.1","AGGREGATED","95.8","14.4","AGGREGATED","95.8"
"Cop Upper","20-June-2019","4.1","ACTUAL","100.0","12.1","ACTUAL","100.0","6.8","AGGREGATED","100.0","80.8","AGGREGATED","100.0","12.6","AGGREGATED","100.0"
"Cop Upper","21-June-2019","4.1","ACTUAL","100.0","11.6","ACTUAL","100.0","7.9","AGGREGATED","100.0","92.8","AGGREGATED","100.0","19.4","AGGREGATED","100.0"
"Cop Upper","22-June-2019","6.8","ACTUAL","100.0","18.8","ACTUAL","100.0","12.5","AGGREGATED","100.0","67.2","AGGREGATED","100.0","14.1","AGGREGATED","100.0"
"Cop Upper","23-June-2019","8.9","ACTUAL","100.0","17.8","ACTUAL","100.0","11.4","AGGREGATED","100.0","80.6","AGGREGATED","100.0","9.6","AGGREGATED","100.0"
"Cop Upper","24-June-2019","7.2","ACTUAL","100.0","17.9","ACTUAL","100.0","11.8","AGGREGATED","100.0","70.5","AGGREGATED","100.0","10.3","AGGREGATED","100.0"
"Cop Upper","25-June-2019","6.9","ACTUAL","100.0","19.2","ACTUAL","100.0","12.3","AGGREGATED","100.0","65.9","AGGREGATED","100.0","8.9","AGGREGATED","100.0"
"Cop Upper","26-June-2019","8.1","ACTUAL","100.0","21.1","ACTUAL","100.0","14.0","AGGREGATED","100.0","64.6","AGGREGATED","100.0","7.3","AGGREGATED","100.0"
"Cop Upper","27-June-2019","7.6","ACTUAL","100.0","14.8","ACTUAL","100.0","11.0","AGGREGATED","100.0","92.0","AGGREGATED","100.0","6.6","AGGREGATED","100.0"
"Cop Upper","28-June-2019","4.8","ACTUAL","100.0","21.0","ACTUAL","100.0","13.0","AGGREGATED","100.0","60.2","AGGREGATED","100.0","8.9","AGGREGATED","100.0"
"Cop Upper","29-June-2019","7.1","ACTUAL","100.0","20.0","ACTUAL","100.0","13.9","AGGREGATED","100.0","44.2","AGGREGATED","100.0","15.7","AGGREGATED","100.0"
"Cop Upper","30-June-2019","6.9","ACTUAL","100.0","21.2","ACTUAL","100.0","14.7","AGGREGATED","100.0","57.5","AGGREGATED","100.0","5.8","AGGREGATED","100.0"
"Cop Upper","01-July-2019","7.9","ACTUAL","100.0","24.0","ACTUAL","100.0","13.3","AGGREGATED","100.0","63.5","AGGREGATED","100.0","12.6","AGGREGATED","100.0"
"Cop Upper","02-July-2019","5.8","ACTUAL","100.0","16.4","ACTUAL","100.0","10.6","AGGREGATED","100.0","73.0","AGGREGATED","100.0","5.3","AGGREGATED","100.0"
"Cop Upper","03-July-2019","7.0","ACTUAL","100.0","18.0","ACTUAL","100.0","11.3","AGGREGATED","100.0","74.2","AGGREGATED","100.0","6.6","AGGREGATED","100.0"
"Cop Upper","04-July-2019","6.9","ACTUAL","100.0","10.2","ACTUAL","100.0","8.6","AGGREGATED","100.0","95.8","AGGREGATED","100.0","7.7","AGGREGATED","100.0"
"Cop Upper","05-July-2019","6.5","ACTUAL","100.0","14.2","ACTUAL","100.0","9.9","AGGREGATED","100.0","87.3","AGGREGATED","100.0","4.0","AGGREGATED","100.0"
"Cop Upper","06-July-2019","9.4","ACTUAL","100.0","22.6","ACTUAL","100.0","14.1","AGGREGATED","100.0","80.7","AGGREGATED","100.0","6.1","AGGREGATED","100.0"
"Cop Upper","07-July-2019","9.3","ACTUAL","100.0","21.6","ACTUAL","100.0","13.6","AGGREGATED","100.0","79.3","AGGREGATED","100.0","7.2","AGGREGATED","100.0"
"Cop Upper","08-July-2019","8.9","ACTUAL","100.0","18.6","ACTUAL","100.0","13.6","AGGREGATED","100.0","73.4","AGGREGATED","100.0","7.7","AGGREGATED","100.0"
"Cop Upper","09-July-2019","9.9","ACTUAL","100.0","21.5","ACTUAL","100.0","14.8","AGGREGATED","100.0","77.8","AGGREGATED","100.0","6.8","AGGREGATED","100.0"
"Cop Upper","10-July-2019","11.7","ACTUAL","95.8","24.8","ACTUAL","95.8","16.9","AGGREGATED","95.8","70.5","AGGREGATED","95.8","7.2","AGGREGATED","95.8"
"Cop Upper","11-July-2019","11.4","ACTUAL","100.0","23.9","ACTUAL","100.0","18.2","AGGREGATED","100.0","54.6","AGGREGATED","100.0","11.3","AGGREGATED","100.0"
"Cop Upper","12-July-2019","11.2","ACTUAL","100.0","24.9","ACTUAL","100.0","18.5","AGGREGATED","100.0","59.6","AGGREGATED","100.0","5.5","AGGREGATED","100.0"
"Cop Upper","13-July-2019","11.3","ACTUAL","100.0","24.6","ACTUAL","100.0","17.6","AGGREGATED","100.0","63.2","AGGREGATED","100.0","9.0","AGGREGATED","100.0"
"Cop Upper","14-July-2019","9.5","ACTUAL","100.0","23.9","ACTUAL","100.0","15.3","AGGREGATED","100.0","66.5","AGGREGATED","100.0","10.7","AGGREGATED","100.0"
"Cop Upper","15-July-2019","10.1","ACTUAL","100.0","21.1","ACTUAL","100.0","15.7","AGGREGATED","100.0","60.0","AGGREGATED","100.0","7.4","AGGREGATED","100.0"
"Cop Upper","16-July-2019","10.8","ACTUAL","100.0","18.3","ACTUAL","100.0","13.6","AGGREGATED","100.0","79.9","AGGREGATED","100.0","6.8","AGGREGATED","100.0"
"Cop Upper","17-July-2019","8.2","ACTUAL","100.0","22.8","ACTUAL","100.0","15.0","AGGREGATED","100.0","69.5","AGGREGATED","100.0","7.8","AGGREGATED","100.0"
"Cop Upper","18-July-2019","5.9","ACTUAL","100.0","18.9","ACTUAL","100.0","12.5","AGGREGATED","100.0","58.8","AGGREGATED","100.0","14.3","AGGREGATED","100.0"
"Cop Upper","19-July-2019","7.3","ACTUAL","100.0","14.3","ACTUAL","100.0","10.5","AGGREGATED","100.0","63.0","AGGREGATED","100.0","15.0","AGGREGATED","100.0"
"Cop Upper","20-July-2019","8.5","ACTUAL","100.0","15.5","ACTUAL","100.0","10.9","AGGREGATED","100.0","88.4","AGGREGATED","100.0","12.6","AGGREGATED","100.0"
"Cop Upper","21-July-2019","7.5","ACTUAL","100.0","21.9","ACTUAL","100.0","15.2","AGGREGATED","100.0","68.6","AGGREGATED","100.0","8.1","AGGREGATED","100.0"
"Cop Upper","22-July-2019","8.8","ACTUAL","100.0","26.1","ACTUAL","100.0","18.4","AGGREGATED","100.0","63.0","AGGREGATED","100.0","5.4","AGGREGATED","100.0"
"Cop Upper","23-July-2019","14.9","ACTUAL","100.0","30.4","ACTUAL","100.0","22.9","AGGREGATED","100.0","52.9","AGGREGATED","100.0","6.7","AGGREGATED","100.0"
"Cop Upper","24-July-2019","12.9","ACTUAL","100.0","22.6","ACTUAL","100.0","18.0","AGGREGATED","100.0","47.9","AGGREGATED","100.0","19.0","AGGREGATED","100.0"
"Cop Upper","25-July-2019","10.0","ACTUAL","100.0","24.1","ACTUAL","100.0","17.9","AGGREGATED","100.0","39.0","AGGREGATED","100.0","19.7","AGGREGATED","100.0"
"Cop Upper","26-July-2019","11.6","ACTUAL","100.0","27.8","ACTUAL","100.0","19.8","AGGREGATED","100.0","43.7","AGGREGATED","100.0","8.0","AGGREGATED","100.0"
"Cop Upper","27-July-2019","13.4","ACTUAL","100.0","27.0","ACTUAL","100.0","18.3","AGGREGATED","100.0","41.9","AGGREGATED","100.0","17.2","AGGREGATED","100.0"
"Cop Upper","28-July-2019","10.1","ACTUAL","100.0","21.6","ACTUAL","100.0","16.1","AGGREGATED","100.0","50.3","AGGREGATED","100.0","9.9","AGGREGATED","100.0"
"Cop Upper","29-July-2019","9.2","ACTUAL","100.0","22.8","ACTUAL","100.0","16.5","AGGREGATED","100.0","59.6","AGGREGATED","100.0","7.2","AGGREGATED","100.0"
"Cop Upper","30-July-2019","9.7","ACTUAL","100.0","24.8","ACTUAL","100.0","16.5","AGGREGATED","100.0","68.3","AGGREGATED","100.0","9.5","AGGREGATED","100.0"
"Cop Upper","31-July-2019","9.8","ACTUAL","100.0","26.0","ACTUAL","100.0","17.7","AGGREGATED","100.0","63.2","AGGREGATED","100.0","5.7","AGGREGATED","100.0"
"Cop Upper","01-August-2019","13.0","ACTUAL","100.0","25.5","ACTUAL","100.0","18.5","AGGREGATED","100.0","70.2","AGGREGATED","100.0","9.2","AGGREGATED","100.0"
"Cop Upper","02-August-2019","12.7","ACTUAL","100.0","31.1","ACTUAL","100.0","21.1","AGGREGATED","100.0","49.7","AGGREGATED","100.0","12.5","AGGREGATED","100.0"
"Cop Upper","03-August-2019","11.4","ACTUAL","100.0","25.5","ACTUAL","100.0","17.4","AGGREGATED","100.0","55.8","AGGREGATED","100.0","9.3","AGGREGATED","100.0"
"Cop Upper","04-August-2019","8.5","ACTUAL","100.0","23.7","ACTUAL","100.0","16.5","AGGREGATED","100.0","57.0","AGGREGATED","100.0","6.1","AGGREGATED","100.0"
"Cop Upper","05-August-2019","10.0","ACTUAL","100.0","25.6","ACTUAL","100.0","18.0","AGGREGATED","100.0","55.3","AGGREGATED","100.0","6.9","AGGREGATED","100.0"
"Cop Upper","06-August-2019","11.4","ACTUAL","100.0","20.8","ACTUAL","100.0","15.0","AGGREGATED","100.0","78.1","AGGREGATED","100.0","8.9","AGGREGATED","100.0"
"Cop Upper","07-August-2019","10.7","ACTUAL","100.0","22.1","ACTUAL","100.0","15.4","AGGREGATED","100.0","81.4","AGGREGATED","100.0","6.2","AGGREGATED","100.0"
"Cop Upper","08-August-2019","12.3","ACTUAL","100.0","27.9","ACTUAL","100.0","20.0","AGGREGATED","100.0","62.8","AGGREGATED","100.0","6.2","AGGREGATED","100.0"
"Cop Upper","09-August-2019","9.6","ACTUAL","100.0","18.6","ACTUAL","100.0","13.2","AGGREGATED","100.0","86.1","AGGREGATED","100.0","11.3","AGGREGATED","100.0"
"Cop Upper","10-August-2019","9.1","ACTUAL","100.0","14.4","ACTUAL","100.0","10.7","AGGREGATED","100.0","89.2","AGGREGATED","100.0","4.7","AGGREGATED","100.0"
"Cop Upper","11-August-2019","9.9","ACTUAL","100.0","15.2","ACTUAL","100.0","11.8","AGGREGATED","100.0","91.2","AGGREGATED","100.0","5.4","AGGREGATED","100.0"
"Cop Upper","12-August-2019","10.7","ACTUAL","100.0","16.0","ACTUAL","100.0","11.9","AGGREGATED","100.0","92.7","AGGREGATED","100.0","8.7","AGGREGATED","100.0"
"Cop Upper","13-August-2019","10.3","ACTUAL","100.0","20.5","ACTUAL","100.0","13.7","AGGREGATED","100.0","83.0","AGGREGATED","100.0","5.5","AGGREGATED","100.0"
"Cop Upper","14-August-2019","10.0","ACTUAL","100.0","21.1","ACTUAL","100.0","15.1","AGGREGATED","100.0","70.3","AGGREGATED","100.0","6.9","AGGREGATED","100.0"
"Cop Upper","15-August-2019","10.5","ACTUAL","100.0","24.1","ACTUAL","100.0","16.8","AGGREGATED","100.0","56.1","AGGREGATED","100.0","11.2","AGGREGATED","100.0"
"Cop Upper","16-August-2019","8.0","ACTUAL","100.0","16.0","ACTUAL","100.0","11.3","AGGREGATED","100.0","78.3","AGGREGATED","100.0","12.1","AGGREGATED","100.0"
"Cop Upper","17-August-2019","3.9","ACTUAL","100.0","18.2","ACTUAL","100.0","11.2","AGGREGATED","100.0","64.1","AGGREGATED","100.0","9.3","AGGREGATED","100.0"
"Cop Upper","18-August-2019","9.9","ACTUAL","100.0","24.2","ACTUAL","100.0","16.6","AGGREGATED","100.0","51.6","AGGREGATED","100.0","8.2","AGGREGATED","100.0"
"Cop Upper","19-August-2019","6.5","ACTUAL","100.0","19.1","ACTUAL","100.0","13.1","AGGREGATED","100.0","69.4","AGGREGATED","100.0","7.0","AGGREGATED","100.0"
"Cop Upper","20-August-2019","9.5","ACTUAL","100.0","25.5","ACTUAL","100.0","17.3","AGGREGATED","100.0","58.7","AGGREGATED","100.0","5.4","AGGREGATED","100.0"
"Cop Upper","21-August-2019","10.6","ACTUAL","100.0","30.4","ACTUAL","100.0","20.5","AGGREGATED","100.0","51.9","AGGREGATED","100.0","9.5","AGGREGATED","100.0"
"Cop Upper","22-August-2019","10.5","ACTUAL","100.0","20.6","ACTUAL","100.0","16.2","AGGREGATED","100.0","67.1","AGGREGATED","100.0","7.7","AGGREGATED","100.0"
"Cop Upper","23-August-2019","8.8","ACTUAL","100.0","22.9","ACTUAL","100.0","15.6","AGGREGATED","100.0","74.1","AGGREGATED","100.0","8.4","AGGREGATED","100.0"
"Cop Upper","24-August-2019","10.0","ACTUAL","100.0","22.6","ACTUAL","100.0","15.2","AGGREGATED","100.0","67.6","AGGREGATED","100.0","7.0","AGGREGATED","100.0"
"Cop Upper","25-August-2019","6.7","ACTUAL","100.0","18.1","ACTUAL","100.0","11.1","AGGREGATED","100.0","78.2","AGGREGATED","100.0","8.5","AGGREGATED","100.0"
"Cop Upper","26-August-2019","6.5","ACTUAL","100.0","16.2","ACTUAL","100.0","10.8","AGGREGATED","100.0","65.3","AGGREGATED","100.0","9.6","AGGREGATED","100.0"
"Cop Upper","27-August-2019","3.5","ACTUAL","100.0","22.4","ACTUAL","100.0","13.1","AGGREGATED","100.0","60.7","AGGREGATED","100.0","7.2","AGGREGATED","100.0"
"Cop Upper","28-August-2019","12.0","ACTUAL","100.0","17.5","ACTUAL","100.0","14.1","AGGREGATED","100.0","61.1","AGGREGATED","100.0","9.6","AGGREGATED","100.0"
"Cop Upper","29-August-2019","10.2","ACTUAL","100.0","20.0","ACTUAL","100.0","14.1","AGGREGATED","100.0","53.6","AGGREGATED","100.0","7.2","AGGREGATED","100.0"
"Cop Upper","30-August-2019","7.8","ACTUAL","100.0","19.5","ACTUAL","100.0","12.7","AGGREGATED","100.0","70.8","AGGREGATED","100.0","5.9","AGGREGATED","100.0"
"Cop Upper","31-August-2019","8.2","ACTUAL","100.0","17.5","ACTUAL","100.0","11.5","AGGREGATED","100.0","93.2","AGGREGATED","100.0","6.1","AGGREGATED","100.0"
"Cop Upper","01-September-2019","10.9","ACTUAL","100.0","14.8","ACTUAL","100.0","12.2","AGGREGATED","100.0","95.2","AGGREGATED","100.0","4.3","AGGREGATED","100.0"
"Cop Upper","02-September-2019","10.5","ACTUAL","100.0","20.3","ACTUAL","100.0","14.1","AGGREGATED","100.0","73.2","AGGREGATED","100.0","8.9","AGGREGATED","100.0"
"Cop Upper","03-September-2019","6.7","ACTUAL","100.0","24.2","ACTUAL","100.0","16.0","AGGREGATED","100.0","55.9","AGGREGATED","100.0","5.5","AGGREGATED","100.0"
"Cop Upper","04-September-2019","10.5","ACTUAL","100.0","23.7","ACTUAL","100.0","17.3","AGGREGATED","100.0","52.5","AGGREGATED","100.0","10.0","AGGREGATED","100.0"
"Cop Upper","05-September-2019","8.8","ACTUAL","100.0","21.2","ACTUAL","100.0","15.4","AGGREGATED","100.0","65.6","AGGREGATED","100.0","6.5","AGGREGATED","100.0"
"Cop Upper","06-September-2019","8.8","ACTUAL","100.0","17.5","ACTUAL","100.0","13.5","AGGREGATED","100.0","71.8","AGGREGATED","100.0","4.2","AGGREGATED","100.0"
"Cop Upper","07-September-2019","7.8","ACTUAL","100.0","23.9","ACTUAL","100.0","15.5","AGGREGATED","100.0","73.8","AGGREGATED","100.0","6.2","AGGREGATED","100.0"
"Cop Upper","08-September-2019","11.0","ACTUAL","100.0","14.7","ACTUAL","100.0","12.4","AGGREGATED","100.0","90.0","AGGREGATED","100.0","7.6","AGGREGATED","100.0"
"Cop Upper","09-September-2019","6.1","ACTUAL","100.0","11.0","ACTUAL","100.0","8.5","AGGREGATED","100.0","95.4","AGGREGATED","100.0","7.1","AGGREGATED","100.0"
"Cop Upper","10-September-2019","4.7","ACTUAL","100.0","9.6","ACTUAL","100.0","6.4","AGGREGATED","100.0","93.1","AGGREGATED","100.0","5.0","AGGREGATED","100.0"
"Cop Upper","11-September-2019","5.9","ACTUAL","100.0","15.2","ACTUAL","100.0","9.3","AGGREGATED","100.0","82.0","AGGREGATED","100.0","5.1","AGGREGATED","100.0"
"Cop Upper","12-September-2019","4.8","ACTUAL","100.0","20.5","ACTUAL","100.0","12.2","AGGREGATED","100.0","68.5","AGGREGATED","100.0","7.9","AGGREGATED","100.0"
"Cop Upper","13-September-2019","9.6","ACTUAL","100.0","18.8","ACTUAL","100.0","13.1","AGGREGATED","100.0","56.2","AGGREGATED","100.0","11.3","AGGREGATED","100.0"
"Cop Upper","14-September-2019","7.1","ACTUAL","100.0","20.1","ACTUAL","100.0","13.0","AGGREGATED","100.0","58.0","AGGREGATED","100.0","10.6","AGGREGATED","100.0"
"Cop Upper","15-September-2019","9.3","ACTUAL","100.0","20.9","ACTUAL","100.0","14.5","AGGREGATED","100.0","53.7","AGGREGATED","100.0","10.9","AGGREGATED","100.0"
"Cop Upper","16-September-2019","7.7","ACTUAL","100.0","18.9","ACTUAL","100.0","12.9","AGGREGATED","100.0","70.7","AGGREGATED","100.0","8.4","AGGREGATED","100.0"
"Cop Upper","17-September-2019","8.0","ACTUAL","100.0","16.9","ACTUAL","100.0","11.4","AGGREGATED","100.0","75.6","AGGREGATED","100.0","5.6","AGGREGATED","100.0"
"Cop Upper","18-September-2019","4.0","ACTUAL","100.0","16.0","ACTUAL","100.0","9.6","AGGREGATED","100.0","71.7","AGGREGATED","100.0","4.5","AGGREGATED","100.0"
"Cop Upper","19-September-2019","5.5","ACTUAL","100.0","15.5","ACTUAL","100.0","9.6","AGGREGATED","100.0","81.5","AGGREGATED","100.0","6.5","AGGREGATED","100.0"
"Cop Upper","20-September-2019","6.9","ACTUAL","100.0","14.4","ACTUAL","100.0","9.6","AGGREGATED","100.0","74.0","AGGREGATED","100.0","11.2","AGGREGATED","100.0"
"Cop Upper","21-September-2019","4.2","ACTUAL","100.0","17.9","ACTUAL","100.0","10.6","AGGREGATED","100.0","70.0","AGGREGATED","100.0","7.2","AGGREGATED","100.0"
"Cop Upper","22-September-2019","9.8","ACTUAL","100.0","21.1","ACTUAL","100.0","14.1","AGGREGATED","100.0","50.2","AGGREGATED","100.0","14.0","AGGREGATED","100.0"
"Cop Upper","23-September-2019","6.0","ACTUAL","100.0","14.5","ACTUAL","100.0","11.5","AGGREGATED","100.0","62.1","AGGREGATED","100.0","10.7","AGGREGATED","100.0"
"Cop Upper","24-September-2019","4.7","ACTUAL","100.0","16.5","ACTUAL","100.0","10.5","AGGREGATED","100.0","49.0","AGGREGATED","100.0","14.2","AGGREGATED","100.0"
"Cop Upper","25-September-2019","5.6","ACTUAL","100.0","15.8","ACTUAL","100.0","9.8","AGGREGATED","100.0","42.6","AGGREGATED","100.0","11.0","AGGREGATED","100.0"
"Cop Upper","26-September-2019","1.4","ACTUAL","100.0","9.9","ACTUAL","100.0","5.8","AGGREGATED","100.0","73.8","AGGREGATED","100.0","10.7","AGGREGATED","100.0"
"Cop Upper","27-September-2019","-3.6","ACTUAL","100.0","2.2","ACTUAL","100.0","0.8","AGGREGATED","100.0","87.5","AGGREGATED","100.0","13.7","AGGREGATED","100.0"
"Cop Upper","28-September-2019","-4.3","ACTUAL","100.0","-1.9","ACTUAL","100.0","-3.4","AGGREGATED","100.0","86.7","AGGREGATED","100.0","9.6","AGGREGATED","100.0"
"Cop Upper","29-September-2019","-4.0","ACTUAL","100.0","-2.6","ACTUAL","100.0","-3.5","AGGREGATED","100.0","94.6","AGGREGATED","100.0","12.1","AGGREGATED","100.0"
"Cop Upper","30-September-2019","-5.1","ACTUAL","100.0","0.1","ACTUAL","100.0","-3.0","AGGREGATED","100.0","87.7","AGGREGATED","100.0","5.9","AGGREGATED","100.0"
"Cop Upper","01-October-2019","-7.5","ACTUAL","100.0","5.4","ACTUAL","100.0","-1.9","AGGREGATED","100.0","79.2","AGGREGATED","100.0","4.5","AGGREGATED","100.0"
"Cop Upper","02-October-2019","-1.8","ACTUAL","100.0","9.9","ACTUAL","100.0","2.9","AGGREGATED","100.0","62.1","AGGREGATED","100.0","4.6","AGGREGATED","100.0"
"Cop Upper","03-October-2019","-0.7","ACTUAL","100.0","10.7","ACTUAL","100.0","4.7","AGGREGATED","100.0","63.0","AGGREGATED","100.0","6.6","AGGREGATED","100.0"
"Cop Upper","04-October-2019","2.3","ACTUAL","100.0","11.9","ACTUAL","100.0","6.3","AGGREGATED","100.0","47.0","AGGREGATED","100.0","15.1","AGGREGATED","100.0"
"Cop Upper","05-October-2019","3.6","ACTUAL","100.0","12.7","ACTUAL","100.0","7.2","AGGREGATED","100.0","40.5","AGGREGATED","100.0","17.9","AGGREGATED","100.0"
"Cop Upper","06-October-2019","3.5","ACTUAL","100.0","15.5","ACTUAL","100.0","9.0","AGGREGATED","100.0","38.3","AGGREGATED","100.0","16.9","AGGREGATED","100.0"
"Cop Upper","07-October-2019","1.2","ACTUAL","100.0","17.1","ACTUAL","100.0","9.3","AGGREGATED","100.0","45.8","AGGREGATED","100.0","14.5","AGGREGATED","100.0"
"Cop Upper","08-October-2019","-8.3","ACTUAL","100.0","1.2","ACTUAL","100.0","-4.8","AGGREGATED","100.0","91.5","AGGREGATED","100.0","15.7","AGGREGATED","100.0"
"Cop Upper","09-October-2019","-10.3","ACTUAL","100.0","-3.6","ACTUAL","100.0","-7.5","AGGREGATED","100.0","73.3","AGGREGATED","100.0","8.9","AGGREGATED","100.0"
"Cop Upper","10-October-2019","-10.7","ACTUAL","100.0","2.4","ACTUAL","100.0","-4.9","AGGREGATED","100.0","65.6","AGGREGATED","100.0","4.9","AGGREGATED","100.0"
"Cop Upper","11-October-2019","-5.5","ACTUAL","100.0","5.7","ACTUAL","100.0","-1.2","AGGREGATED","100.0","64.2","AGGREGATED","100.0","5.6","AGGREGATED","100.0"
"Cop Upper","12-October-2019","-4.2","ACTUAL","100.0","11.3","ACTUAL","100.0","3.3","AGGREGATED","100.0","60.1","AGGREGATED","100.0","5.5","AGGREGATED","100.0"
"Cop Upper","13-October-2019","1.2","ACTUAL","100.0","7.0","ACTUAL","100.0","4.2","AGGREGATED","100.0","70.5","AGGREGATED","100.0","6.7","AGGREGATED","100.0"
"Cop Upper","14-October-2019","-2.0","ACTUAL","100.0","3.3","ACTUAL","100.0","1.7","AGGREGATED","100.0","78.3","AGGREGATED","100.0","12.5","AGGREGATED","100.0"
"Cop Upper","15-October-2019","-2.8","ACTUAL","100.0","8.9","ACTUAL","100.0","1.4","AGGREGATED","100.0","80.0","AGGREGATED","100.0","7.7","AGGREGATED","100.0"
"Cop Upper","16-October-2019","4.0","ACTUAL","100.0","16.6","ACTUAL","100.0","9.8","AGGREGATED","100.0","47.7","AGGREGATED","100.0","11.3","AGGREGATED","100.0"
"Cop Upper","17-October-2019","2.4","ACTUAL","100.0","12.7","ACTUAL","100.0","7.9","AGGREGATED","100.0","48.0","AGGREGATED","100.0","14.9","AGGREGATED","100.0"
"Cop Upper","18-October-2019","0.5","ACTUAL","100.0","10.0","ACTUAL","100.0","5.3","AGGREGATED","100.0","44.5","AGGREGATED","100.0","16.1","AGGREGATED","100.0"
"Cop Upper","19-October-2019","-1.0","ACTUAL","100.0","6.5","ACTUAL","100.0","2.4","AGGREGATED","100.0","60.8","AGGREGATED","100.0","11.7","AGGREGATED","100.0"
"Cop Upper","20-October-2019","-4.3","ACTUAL","100.0","6.6","ACTUAL","100.0","0.7","AGGREGATED","100.0","62.6","AGGREGATED","100.0","8.0","AGGREGATED","100.0"
"Cop Upper","21-October-2019","-1.4","ACTUAL","100.0","9.5","ACTUAL","100.0","3.3","AGGREGATED","100.0","50.0","AGGREGATED","100.0","14.4","AGGREGATED","100.0"
"Cop Upper","22-October-2019","-1.8","ACTUAL","100.0","11.5","ACTUAL","100.0","4.0","AGGREGATED","100.0","63.5","AGGREGATED","100.0","12.6","AGGREGATED","100.0"
"Cop Upper","23-October-2019","-1.5","ACTUAL","100.0","4.4","ACTUAL","100.0","1.3","AGGREGATED","100.0","59.0","AGGREGATED","100.0","16.9","AGGREGATED","100.0"
"Cop Upper","24-October-2019","-1.7","ACTUAL","100.0","15.0","ACTUAL","100.0","7.3","AGGREGATED","100.0","47.5","AGGREGATED","100.0","16.2","AGGREGATED","100.0"
"Cop Upper","25-October-2019","-0.7","ACTUAL","100.0","15.5","ACTUAL","100.0","7.1","AGGREGATED","100.0","58.9","AGGREGATED","100.0","23.7","AGGREGATED","100.0"
"Cop Upper","26-October-2019","-5.1","ACTUAL","100.0","-0.6","ACTUAL","100.0","-2.6","AGGREGATED","100.0","66.6","AGGREGATED","100.0","22.4","AGGREGATED","100.0"
"Cop Upper","27-October-2019","-6.1","ACTUAL","100.0","1.9","ACTUAL","100.0","-2.4","AGGREGATED","100.0","57.5","AGGREGATED","100.0","14.3","AGGREGATED","100.0"
"Cop Upper","28-October-2019","-14.3","ACTUAL","100.0","-2.8","ACTUAL","100.0","-10.6","AGGREGATED","100.0","77.2","AGGREGATED","100.0","21.1","AGGREGATED","100.0"
"Cop Upper","29-October-2019","-16.7","ACTUAL","100.0","-3.0","ACTUAL","100.0","-10.9","AGGREGATED","100.0","57.6","AGGREGATED","100.0","9.1","AGGREGATED","100.0"
